trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-01 13:00:00,8245496249109987,merchant_C,shopping,413.05,John,Doe,F,123 Elm St,Los Angeles,NY,24586,35.7233695809912,-98.14112611213294,752853,Artist,1953-06-18 07:50:43,T780,1043977393,38.686379691943884,-103.55573358396492,0
2020-01-01 13:01:00,1157646387370617,merchant_B,shopping,64.45,Alice,Doe,F,123 Elm St,New York,NY,91775,35.843335617360125,-75.6142623508771,915085,Artist,1991-09-23 12:07:33,T781,1554624801,35.695919524333604,-96.47335490708765,0
2020-01-01 13:02:00,9678106720597071,merchant_C,shopping,107.61,Bob,Doe,M,456 Oak St,Los Angeles,CA,95796,39.87945394681059,-103.69533785518999,743891,Lawyer,1958-08-20 19:00:06,T782,1009122887,39.97758559698915,-103.83329985551917,0
2020-01-01 13:03:00,9996760867776208,merchant_B,entertainment,377.26,Jane,Smith,F,789 Pine St,Los Angeles,CA,44078,35.88466010285782,-104.21278786153212,541720,Engineer,1998-07-13 16:45:27,T783,1500660991,39.68872466162021,-85.59369512954117,0
2020-01-01 13:04:00,8690470412886097,merchant_A,shopping,36.94,Bob,Doe,M,456 Oak St,Chicago,CA,69435,34.562983284193294,-117.47249788738672,265198,Lawyer,1984-06-27 00:56:58,T784,1306959740,35.29842486366507,-76.34658044178123,0
2020-01-01 13:05:00,1689160280795996,merchant_C,entertainment,495.31,Jane,Brown,M,456 Oak St,Los Angeles,CA,79715,36.930503475849804,-91.08337034470856,410546,Artist,1960-03-16 04:10:28,T785,1366955190,38.44313231496626,-101.1115902169877,0
2020-01-01 13:06:00,9005815127615358,merchant_A,shopping,435.55,Jane,Taylor,F,123 Elm St,Los Angeles,CA,76732,39.346665284729994,-93.90205369249495,388243,Doctor,1952-10-31 10:55:44,T786,1256875560,36.536592805512214,-90.95746337325104,0
2020-01-01 13:07:00,9648177489913208,merchant_C,entertainment,493.94,Bob,Smith,F,123 Elm St,Los Angeles,NY,93041,36.56941716721729,-89.45359142920924,174651,Doctor,1965-01-01 20:47:35,T787,1538464664,35.778559571542424,-101.60201969050306,0
2020-01-01 13:08:00,8900678812694924,merchant_A,shopping,99.16,Bob,Smith,F,456 Oak St,New York,NY,18788,40.268828906988794,-94.26858119544042,801597,Doctor,1996-09-20 22:59:34,T788,1148799322,39.608277588699586,-93.16845294821886,0
2020-01-01 13:09:00,9312434679350310,merchant_A,food,195.46,Jane,Smith,F,456 Oak St,Los Angeles,CA,58980,36.24760920527636,-79.80164307719642,270738,Lawyer,1977-07-12 11:08:54,T789,1217219094,34.1082626693014,-80.36742457835308,0
2020-01-01 13:10:00,6112392527701921,merchant_C,shopping,433.03,John,Smith,M,789 Pine St,Chicago,IL,79569,35.93689803670134,-111.06519113958407,30038,Artist,1966-01-24 15:35:28,T790,1526959703,38.381921715809,-87.63205882066309,0
2020-01-01 13:11:00,9597361164492149,merchant_B,shopping,139.23,Jane,Smith,M,456 Oak St,Chicago,IL,95521,37.11071072266612,-91.55523863459335,541057,Engineer,1992-02-20 01:52:19,T791,1107262537,36.156047877986865,-84.71379614967108,0
2020-01-01 13:12:00,2382950511001778,merchant_B,entertainment,184.7,Jane,Taylor,M,456 Oak St,New York,NY,71584,37.27705944602452,-86.90371942315653,98448,Lawyer,1971-02-13 12:55:37,T792,1013258996,40.79597537201461,-89.064620518265,0
2020-01-01 13:13:00,8954944872631328,merchant_B,food,121.52,Bob,Smith,M,123 Elm St,New York,IL,68027,39.721120377382924,-77.67258416355229,262668,Engineer,1957-05-25 18:48:37,T793,1063432194,38.478066570414136,-84.69899968806388,0
2020-01-01 13:14:00,2154970330491361,merchant_A,entertainment,166.37,Bob,Brown,M,123 Elm St,Chicago,IL,70470,37.259914451911754,-95.5937306657042,228549,Artist,1984-01-22 14:38:03,T794,1175878594,35.974688886458075,-115.85717104131375,0
2020-01-01 13:15:00,2325227672662565,merchant_B,entertainment,434.28,Jane,Smith,F,456 Oak St,Chicago,IL,38859,34.11508955262263,-90.13417067383604,173361,Lawyer,1983-02-24 13:33:40,T795,1440549129,34.809593106672864,-76.12212133172005,0
2020-01-01 13:16:00,5774210080453545,merchant_C,entertainment,218.71,Bob,Brown,F,123 Elm St,New York,NY,23512,39.974353020733936,-91.10051372399903,886732,Engineer,1963-04-14 10:40:40,T796,1410324330,40.62621899630966,-103.66132250967968,0
2020-01-01 13:17:00,6990139634490703,merchant_B,food,125.83,Bob,Smith,F,123 Elm St,Chicago,CA,25742,38.17334338673617,-91.6071296480527,329744,Artist,1995-01-05 07:01:11,T797,1497042157,40.037906212282,-79.52472544811741,0
2020-01-01 13:18:00,6429046009957397,merchant_B,food,91.57,Jane,Doe,M,456 Oak St,Los Angeles,CA,94504,39.881455369871276,-90.47600770102635,684930,Engineer,1961-03-16 02:30:03,T798,1232874136,34.99856847094051,-111.67692881876691,0
2020-01-01 13:19:00,6590272168966488,merchant_A,entertainment,75.5,John,Doe,M,789 Pine St,Chicago,IL,10764,37.907712138623154,-82.16824163477386,471577,Artist,1987-08-11 03:22:49,T799,1499224597,37.286926612061166,-79.30335210405947,0
2020-01-01 13:20:00,7981147160682614,merchant_A,shopping,320.57,Jane,Taylor,F,456 Oak St,Los Angeles,CA,15921,34.147975052250096,-104.6501128473814,727057,Lawyer,1961-04-06 22:09:16,T800,1306344749,39.31310965956998,-95.74316545595329,0
2020-01-01 13:21:00,4142536584251891,merchant_B,food,395.89,Alice,Doe,F,456 Oak St,Chicago,NY,54694,38.4989337947931,-101.29626972888403,286380,Doctor,1996-07-17 23:46:41,T801,1205160071,38.21331527001142,-96.51168741161881,0
2020-01-01 13:22:00,1745963777117311,merchant_C,food,448.18,Bob,Smith,F,789 Pine St,New York,CA,42466,39.27301097509451,-80.13236965449599,687066,Engineer,1950-02-03 14:46:34,T802,1443667092,36.17901040675613,-110.0883660631021,0
2020-01-01 13:23:00,9935661511436883,merchant_A,entertainment,366.7,Alice,Smith,F,123 Elm St,New York,CA,59922,35.38963565371296,-96.13536190635742,512891,Lawyer,1988-06-23 22:32:48,T803,1150759395,40.28868979246205,-79.0371164348486,0
2020-01-01 13:24:00,6417517955187025,merchant_B,entertainment,317.97,John,Doe,F,456 Oak St,New York,NY,17791,40.43191627520611,-115.43153639242867,602778,Engineer,1981-04-22 09:01:29,T804,1589061059,35.03949722925735,-117.70714935522109,1
2020-01-01 13:25:00,8134518028004547,merchant_B,entertainment,273.78,Bob,Brown,M,789 Pine St,Chicago,IL,16863,37.32913100257749,-90.81703222291091,282828,Engineer,1981-01-27 20:07:29,T805,1497132625,34.51333641707506,-114.98156897782948,0
2020-01-01 13:26:00,9852838320956172,merchant_C,entertainment,453.44,Bob,Taylor,F,123 Elm St,New York,CA,90226,34.63051990394688,-75.71338424716362,758131,Doctor,1992-05-19 19:16:50,T806,1102641336,38.32679381005563,-105.76590249185361,0
2020-01-01 13:27:00,8804134233113447,merchant_A,entertainment,454.48,Alice,Brown,M,456 Oak St,Los Angeles,CA,95791,36.58692999639788,-111.21426532782299,926214,Engineer,1964-03-13 07:08:14,T807,1498885069,37.650364185645685,-109.68464396567964,0
2020-01-01 13:28:00,6953629401335551,merchant_A,entertainment,113.6,Bob,Taylor,M,123 Elm St,New York,CA,27267,40.49050327596248,-97.30172978650867,566015,Artist,1973-04-16 12:34:28,T808,1011425422,35.21442426073634,-117.19263286754222,0
2020-01-01 13:29:00,6156753403175631,merchant_A,food,124.75,John,Taylor,M,456 Oak St,Los Angeles,CA,28194,35.32909739848967,-117.10218871536647,932415,Artist,1989-02-21 21:02:36,T809,1291727759,35.592263507288315,-117.26468626336964,0
2020-01-01 13:30:00,4347601184359203,merchant_C,food,398.03,Alice,Smith,F,456 Oak St,Los Angeles,IL,86754,40.11494274327296,-97.73031158273191,749883,Artist,1961-07-10 17:21:45,T810,1441172724,35.942222609045764,-82.47423800777543,0
2020-01-01 13:31:00,9872902994337394,merchant_C,food,469.77,Jane,Smith,F,123 Elm St,New York,IL,61865,34.49709495038166,-81.78902716955034,235617,Artist,1997-08-04 16:46:07,T811,1161987311,39.3687140501788,-98.35578964378973,0
2020-01-01 13:32:00,8916499026748260,merchant_B,entertainment,90.12,Alice,Brown,M,789 Pine St,Chicago,NY,89963,35.1756393720273,-108.85928039739892,375455,Engineer,1971-01-21 18:03:58,T812,1229448652,34.83080623002008,-92.71462337908088,0
2020-01-01 13:33:00,8350517860390803,merchant_A,entertainment,260.61,Alice,Brown,F,456 Oak St,Chicago,CA,95675,40.89551638031741,-107.04146347514386,187515,Engineer,1998-01-19 08:50:01,T813,1538168040,40.1907629542893,-90.51152260817939,0
2020-01-01 13:34:00,1757512077151208,merchant_A,shopping,455.63,Bob,Doe,F,456 Oak St,Chicago,IL,55894,36.727840285250196,-87.32636375200894,665859,Engineer,1970-05-26 18:19:20,T814,1361259236,36.965990895503396,-78.92549714570191,0
2020-01-01 13:35:00,1240774288973907,merchant_C,food,314.19,Alice,Brown,F,789 Pine St,Los Angeles,NY,50747,38.530166887759336,-112.24293975637642,557853,Artist,1951-05-08 03:01:37,T815,1322475562,40.64537989190479,-82.9337868938461,0
2020-01-01 13:36:00,6143698599881102,merchant_B,entertainment,282.94,Bob,Brown,F,789 Pine St,New York,NY,88071,40.023112513229805,-74.58273102067113,154814,Engineer,1969-01-23 21:35:46,T816,1123812357,40.70635685049615,-108.65460554521593,0
2020-01-01 13:37:00,8915364630613876,merchant_A,shopping,211.2,Alice,Smith,F,789 Pine St,Chicago,CA,39936,35.69709431755983,-95.93347786511757,840284,Lawyer,1952-06-25 18:02:52,T817,1566754061,36.31791756887426,-101.36527149849158,0
2020-01-01 13:38:00,9870664060145142,merchant_A,food,486.81,Alice,Smith,F,123 Elm St,Chicago,CA,77824,34.70469958190426,-97.38365370403724,52128,Artist,1995-01-25 20:10:38,T818,1509301175,34.75553398927636,-94.07185871288881,0
2020-01-01 13:39:00,3021291725603245,merchant_A,entertainment,330.05,John,Smith,M,123 Elm St,Los Angeles,IL,96698,34.85323236028401,-92.9102856507251,865594,Doctor,1966-12-12 16:02:42,T819,1271791544,36.877806799445544,-78.5148541694964,0
2020-01-01 13:40:00,6801037518214289,merchant_C,shopping,265.91,John,Taylor,M,789 Pine St,Los Angeles,IL,57464,35.80966110156673,-84.56938031675574,324014,Doctor,1963-03-05 00:07:00,T820,1276870466,40.58190876575821,-79.02952501982445,0
2020-01-01 13:41:00,2579311523554990,merchant_B,shopping,227.15,John,Taylor,M,123 Elm St,New York,CA,54353,34.288567028836596,-81.37231428940473,855544,Engineer,1972-03-14 04:22:27,T821,1335897380,37.42155939050497,-94.84710387797541,0
2020-01-01 13:42:00,7890053345212514,merchant_C,entertainment,244.56,Jane,Brown,F,456 Oak St,Los Angeles,CA,57494,39.14444496749587,-86.55742859144794,783615,Lawyer,1957-08-05 02:15:26,T822,1204244435,34.7342955547865,-113.66493825950974,0
2020-01-01 13:43:00,1499309701938525,merchant_C,entertainment,470.42,Bob,Smith,F,456 Oak St,Chicago,NY,90863,40.632077554231884,-113.78890867069556,417325,Engineer,1960-04-22 13:47:37,T823,1010540208,34.38597697143881,-81.91743792778996,0
2020-01-01 13:44:00,2407403664309035,merchant_B,entertainment,32.84,John,Doe,M,456 Oak St,Chicago,IL,16517,37.83928175272222,-97.88173417129335,59203,Artist,1989-09-24 07:23:57,T824,1243946602,38.300763335876454,-99.53889449235209,0
2020-01-01 13:45:00,8120551439659959,merchant_C,entertainment,101.13,Alice,Doe,M,789 Pine St,Chicago,IL,82173,37.020561713539905,-86.69836281010714,860376,Artist,1953-06-23 05:23:21,T825,1009344488,37.13479313081324,-77.96086195700556,0
2020-01-01 13:46:00,8576943802935443,merchant_C,entertainment,424.93,Bob,Smith,M,123 Elm St,Los Angeles,CA,87793,37.69459010118566,-114.11142009712187,443339,Artist,1986-01-06 05:45:18,T826,1117239018,36.02439746882466,-74.9543628068214,0
2020-01-01 13:47:00,8909911504001629,merchant_A,food,479.34,Alice,Smith,F,456 Oak St,Chicago,IL,90946,38.284214651781355,-82.21510952211676,812926,Engineer,1952-11-08 10:48:45,T827,1452596367,40.73342945119957,-92.80252419878562,0
2020-01-01 13:48:00,5403691040141199,merchant_A,entertainment,128.04,John,Smith,M,789 Pine St,Chicago,NY,77615,39.7621695958162,-91.44123337456024,790471,Engineer,1984-08-16 21:52:36,T828,1126474166,37.913926825568595,-86.85495074612254,0
2020-01-01 13:49:00,6606832368799486,merchant_C,entertainment,443.24,Alice,Smith,F,123 Elm St,Los Angeles,IL,59667,39.034844796436325,-95.28753228797811,322535,Doctor,1992-04-26 17:26:28,T829,1507929873,36.800528639210526,-94.28790405128726,0
2020-01-01 13:50:00,4019316829530441,merchant_A,entertainment,444.07,Bob,Taylor,F,123 Elm St,Chicago,IL,60744,34.94152112873606,-102.60232648713284,198781,Engineer,1980-06-27 00:44:45,T830,1063585092,38.153963632826866,-97.00584410854616,0
2020-01-01 13:51:00,5216700955264552,merchant_B,food,236.6,John,Smith,M,456 Oak St,New York,NY,42006,38.08212287548198,-86.76956019589677,217187,Engineer,1994-05-15 01:08:01,T831,1527632383,34.88522959293511,-74.41656558779336,0
2020-01-01 13:52:00,4696176451862040,merchant_C,shopping,234.95,Alice,Doe,M,456 Oak St,Chicago,IL,82471,39.29447272489128,-101.21808592198911,171048,Engineer,1992-07-15 03:10:24,T832,1567249643,40.29542393266437,-113.27139277214937,0
2020-01-01 13:53:00,1353528925792238,merchant_C,shopping,448.81,Bob,Doe,F,123 Elm St,New York,IL,40179,37.277980285302434,-112.22925138142816,735120,Doctor,1965-08-18 05:17:33,T833,1185286062,35.13207166770171,-112.39050581036707,1
2020-01-01 13:54:00,7145726917665703,merchant_A,shopping,491.18,Jane,Smith,M,789 Pine St,Chicago,NY,72561,36.169841636067346,-91.88868484207839,654961,Artist,1999-12-16 23:29:45,T834,1559710106,34.14616686858457,-101.9435068459137,0
2020-01-01 13:55:00,2578800818617574,merchant_B,food,118.31,John,Doe,M,789 Pine St,Los Angeles,NY,54216,38.96417150728105,-108.05888130435922,19196,Artist,1986-08-24 12:15:30,T835,1521785981,36.795330171827764,-96.15454670558208,0
2020-01-01 13:56:00,1446375628600110,merchant_A,shopping,104.95,John,Doe,M,789 Pine St,Los Angeles,IL,43513,39.465353238821,-99.00053168316954,800686,Engineer,1980-01-25 06:13:09,T836,1000058632,38.56794698213526,-97.87241603731121,0
2020-01-01 13:57:00,7058762181359055,merchant_C,shopping,450.9,Bob,Taylor,F,456 Oak St,Los Angeles,NY,87240,40.81252376207852,-106.48311147716934,749925,Doctor,1989-07-25 05:28:45,T837,1002916083,37.54735524871634,-79.19204560593548,0
2020-01-01 13:58:00,5161427394422885,merchant_A,entertainment,325.47,Bob,Smith,M,456 Oak St,New York,IL,57959,38.03095098086128,-98.7595849443455,93131,Doctor,1963-09-01 18:05:18,T838,1392588562,35.19238619565611,-86.25901236733189,0
2020-01-01 13:59:00,6909790321817548,merchant_B,food,74.65,John,Doe,F,123 Elm St,Chicago,CA,82279,34.992075031635444,-105.36549598305494,490704,Engineer,1982-02-07 14:54:33,T839,1180023005,37.34433443215846,-106.38727562117242,1
2020-01-01 14:00:00,7925872251071228,merchant_A,entertainment,424.31,John,Brown,M,123 Elm St,Chicago,IL,55758,40.6107467141586,-90.5013374395084,218706,Engineer,1960-01-16 17:45:11,T840,1061806324,36.57805627745054,-114.62604818499828,0
2020-01-01 14:01:00,4828521664211404,merchant_C,food,303.0,Alice,Smith,M,789 Pine St,Los Angeles,IL,73779,38.60066077682082,-105.74093425467773,301973,Engineer,1972-10-12 04:07:59,T841,1099703901,36.969156409716526,-106.25344463857779,0
2020-01-01 14:02:00,2407056517500875,merchant_B,shopping,306.8,Jane,Doe,F,456 Oak St,Los Angeles,NY,49472,34.70702971609595,-99.23378966994342,988380,Doctor,1979-02-20 08:58:50,T842,1102169688,39.50731388184661,-106.30532611197822,0
2020-01-01 14:03:00,4392429385488936,merchant_B,shopping,108.02,John,Taylor,M,789 Pine St,Chicago,CA,37011,34.43022617841047,-101.03401805920963,242984,Lawyer,1957-08-15 00:28:39,T843,1297057769,37.01562729661674,-100.86191371953896,0
2020-01-01 14:04:00,9781122117957932,merchant_A,shopping,386.61,John,Taylor,M,456 Oak St,New York,IL,53419,39.24122419173576,-76.07015362975994,448906,Artist,1977-01-18 22:31:39,T844,1037714656,34.22499590892937,-76.97468051463497,0
2020-01-01 14:05:00,9913205331735633,merchant_B,shopping,45.07,Jane,Smith,M,456 Oak St,New York,IL,37642,39.71781025314867,-79.09013946376473,359037,Doctor,1976-07-21 16:55:32,T845,1194001458,36.42122516721891,-95.36662190506141,1
2020-01-01 14:06:00,9520046138870454,merchant_B,shopping,382.94,Bob,Taylor,M,456 Oak St,Los Angeles,NY,35060,35.3682361905318,-116.01680828769531,852393,Engineer,1983-10-29 21:36:25,T846,1536552978,35.3126812757868,-83.22624952192132,0
2020-01-01 14:07:00,6292919129808486,merchant_B,entertainment,196.29,Alice,Taylor,F,456 Oak St,Chicago,NY,16262,38.7723383522153,-88.79089735204259,112073,Engineer,1985-02-01 22:09:10,T847,1183221549,38.035073847003495,-116.989893648838,0
2020-01-01 14:08:00,7112168097777945,merchant_B,food,80.0,Jane,Smith,F,456 Oak St,Chicago,IL,34584,40.62586596199117,-112.06890255236472,986244,Lawyer,1986-07-18 08:41:26,T848,1015851694,37.11114202507862,-74.08540699830307,0
2020-01-01 14:09:00,6822468684774516,merchant_B,entertainment,424.03,Alice,Brown,M,789 Pine St,Los Angeles,IL,26671,37.05509064747484,-113.9542078368474,513406,Lawyer,1986-09-05 02:10:30,T849,1144008539,40.77058885739317,-79.32947468174886,0
2020-01-01 14:10:00,1200481378610694,merchant_B,food,42.34,Alice,Smith,F,123 Elm St,Los Angeles,NY,34903,40.67878890696776,-112.4254953803076,542466,Engineer,1959-06-07 05:25:31,T850,1241086294,40.179221223046845,-117.30290246012262,0
2020-01-01 14:11:00,8669466455387599,merchant_B,food,253.85,Alice,Doe,F,123 Elm St,Chicago,CA,14768,35.629898898509495,-87.86219461582482,139874,Engineer,1978-03-08 01:00:17,T851,1272622627,37.31903315441572,-108.48925657353544,0
2020-01-01 14:12:00,3373717785173579,merchant_A,entertainment,264.77,Alice,Taylor,F,789 Pine St,Los Angeles,CA,99918,40.20556340024838,-115.45957241567861,627560,Artist,1989-06-04 13:04:35,T852,1543512076,34.068128272895514,-90.84434982634343,0
2020-01-01 14:13:00,7650412898012598,merchant_A,shopping,112.39,Alice,Taylor,F,123 Elm St,Chicago,NY,21894,40.39990675015038,-114.8227825295833,7514,Lawyer,1994-09-06 06:21:06,T853,1403522784,34.378759369717756,-80.16997774620829,0
2020-01-01 14:14:00,9138287872309684,merchant_C,shopping,495.6,Alice,Doe,F,789 Pine St,Chicago,IL,55691,34.273086467337556,-98.89868076712875,187555,Engineer,1967-05-16 06:39:14,T854,1391856795,35.79072935264861,-109.0810014539435,0
2020-01-01 14:15:00,4611114277437211,merchant_B,food,420.51,Alice,Smith,F,456 Oak St,Chicago,NY,27657,39.420918046263516,-96.75773150218265,428371,Engineer,1951-08-18 09:28:33,T855,1336681660,38.23360823300444,-82.17306734848728,0
2020-01-01 14:16:00,3979824891036038,merchant_B,food,482.02,Bob,Taylor,F,789 Pine St,Los Angeles,CA,95039,35.70735430316321,-112.36737223711559,905557,Artist,1989-10-01 11:18:31,T856,1385055714,34.24898639182648,-88.61179343167025,0
2020-01-01 14:17:00,1177864659723687,merchant_A,food,185.71,Jane,Brown,M,123 Elm St,Los Angeles,NY,74252,39.95718658689763,-113.22071756421967,638087,Engineer,1997-10-17 08:57:15,T857,1598375748,34.170196190547315,-107.31488014509439,0
2020-01-01 14:18:00,9110514722878931,merchant_B,shopping,300.64,Alice,Smith,M,123 Elm St,New York,IL,24992,40.500601748781605,-104.84205466315915,834049,Artist,1952-12-07 21:39:30,T858,1186015418,35.941685497092955,-77.47257039223331,0
2020-01-01 14:19:00,1878648902631194,merchant_C,entertainment,193.92,Bob,Doe,M,123 Elm St,New York,CA,48950,40.315046609632326,-76.05006213602991,549520,Doctor,1987-04-18 00:21:41,T859,1500764432,38.99292197795743,-113.33604470609126,0
2020-01-01 14:20:00,2212119350746112,merchant_A,food,190.45,John,Doe,M,123 Elm St,Chicago,CA,40418,37.289787232753504,-113.35449210427045,997939,Lawyer,1996-01-27 09:10:32,T860,1289973158,39.381232810996075,-93.33221853984462,0
2020-01-01 14:21:00,4227098404828565,merchant_C,entertainment,400.15,John,Brown,F,123 Elm St,New York,NY,18597,39.62163386612731,-113.5410581815124,653003,Engineer,1986-07-06 08:29:53,T861,1578098496,39.64063433359469,-117.25291143973035,1
2020-01-01 14:22:00,8805946003357882,merchant_A,food,167.31,John,Smith,M,789 Pine St,Los Angeles,CA,92232,39.920999661384684,-87.8975105269777,715820,Engineer,1999-12-05 03:41:34,T862,1426443932,40.924217813861404,-103.80545767708686,0
2020-01-01 14:23:00,3763343983813575,merchant_C,shopping,132.27,John,Taylor,F,456 Oak St,Los Angeles,CA,29171,37.17737738874138,-114.99662356323309,43595,Lawyer,1975-06-24 05:03:47,T863,1036346417,37.478243655557094,-107.9118371976503,0
2020-01-01 14:24:00,6337162145839082,merchant_A,food,220.21,Alice,Smith,M,456 Oak St,Chicago,IL,28827,40.480827023450644,-99.15281162265515,630973,Lawyer,1988-02-02 01:57:57,T864,1174782659,34.567788239501695,-81.47439725345139,0
2020-01-01 14:25:00,2487432144830690,merchant_A,entertainment,96.44,Bob,Doe,M,456 Oak St,New York,NY,21505,40.400352422046325,-104.63451390251117,964073,Engineer,1966-03-27 02:53:19,T865,1495310980,40.834061333425936,-96.31505468172732,0
2020-01-01 14:26:00,5682311132289863,merchant_C,entertainment,447.13,Bob,Doe,F,456 Oak St,Los Angeles,NY,62975,40.175150024169454,-85.57771643870709,955724,Lawyer,1976-12-02 17:49:00,T866,1563208275,34.82761486974946,-105.42872386516554,0
2020-01-01 14:27:00,2959970015758899,merchant_C,entertainment,305.88,John,Brown,F,789 Pine St,New York,CA,59226,40.365433915268824,-108.71481115651402,150931,Artist,1963-04-08 03:27:53,T867,1104184408,34.73198768434701,-88.02276787510756,0
2020-01-01 14:28:00,7310722394161304,merchant_B,entertainment,263.61,John,Taylor,M,123 Elm St,Chicago,IL,81015,35.33599206047852,-83.3005209259671,684478,Engineer,1999-11-04 13:49:00,T868,1310941617,34.51485083827285,-102.42488221931498,0
2020-01-01 14:29:00,2147414183879009,merchant_C,food,151.66,John,Brown,M,789 Pine St,New York,IL,21048,36.12104259492441,-104.35098793823026,988903,Lawyer,1973-12-12 18:56:46,T869,1572530401,34.07888035863743,-102.90691235080972,0
2020-01-01 14:30:00,8182638327514273,merchant_A,shopping,156.07,Jane,Brown,F,456 Oak St,New York,IL,51041,37.69444487212874,-79.99785860514817,455145,Lawyer,1999-11-09 00:15:45,T870,1077991388,35.81346662629412,-100.44869072600152,0
2020-01-01 14:31:00,1154038569489388,merchant_A,shopping,318.21,John,Doe,F,789 Pine St,Chicago,IL,22172,39.15883007302552,-98.9382798608307,851516,Doctor,1984-12-02 17:49:14,T871,1503375072,35.709148763912324,-107.08194169899724,0
2020-01-01 14:32:00,6042801308811901,merchant_B,food,113.69,John,Smith,M,456 Oak St,New York,NY,42199,38.3613850601667,-96.0654398177243,791051,Artist,1975-10-14 04:37:11,T872,1576214956,38.15640010528435,-112.27739713862105,0
2020-01-01 14:33:00,7645929074651500,merchant_C,food,56.1,Bob,Smith,F,456 Oak St,Chicago,CA,20396,37.62966604011759,-87.20830616079479,893865,Lawyer,1964-10-22 01:05:03,T873,1234688269,35.887258663187865,-109.91427828012542,0
2020-01-01 14:34:00,2296976220162807,merchant_C,shopping,357.43,Alice,Doe,F,456 Oak St,Los Angeles,IL,24499,36.5068703446862,-85.29411605689143,296967,Artist,1992-08-13 07:16:01,T874,1555657012,37.0440215781103,-102.73497722136005,0
2020-01-01 14:35:00,7803220906354123,merchant_A,shopping,214.06,Jane,Brown,F,456 Oak St,Chicago,IL,52179,35.424402877435725,-79.02274615288147,856500,Artist,1975-09-29 19:21:05,T875,1168079151,35.888338065643616,-98.92983376857651,0
2020-01-01 14:36:00,7292146531945419,merchant_B,shopping,148.94,John,Smith,F,123 Elm St,Los Angeles,CA,47671,37.177913290282135,-76.1841398201438,947865,Lawyer,1979-03-07 11:25:11,T876,1261382978,35.31979269276337,-100.72288912682673,0
2020-01-01 14:37:00,4957333107509474,merchant_B,entertainment,43.92,Bob,Brown,M,789 Pine St,Chicago,IL,52525,38.41674183184205,-114.68961343302841,530586,Engineer,1978-11-11 05:53:16,T877,1526312754,36.06900508067495,-89.88614570040332,0
2020-01-01 14:38:00,8877534039495898,merchant_A,entertainment,94.81,Bob,Doe,M,789 Pine St,Chicago,NY,36874,34.62540955025416,-114.7011065835275,173886,Lawyer,1987-02-23 19:34:08,T878,1169958304,35.391468296407425,-108.15053313992367,0
2020-01-01 14:39:00,7534089474270498,merchant_A,shopping,360.3,Bob,Taylor,F,789 Pine St,Chicago,IL,98075,37.68514613186461,-99.64944344615913,91090,Lawyer,1950-11-06 03:22:45,T879,1582008946,37.25642102614123,-98.86127755336382,1
2020-01-01 14:40:00,7209001915337456,merchant_C,shopping,495.98,John,Smith,M,123 Elm St,Chicago,CA,76961,40.68391152920458,-93.38374668466764,288036,Engineer,1978-12-28 15:16:09,T880,1523418697,40.586649822050944,-104.90346840861454,1
2020-01-01 14:41:00,7551848157516684,merchant_A,food,209.7,Bob,Smith,M,456 Oak St,Chicago,CA,43673,40.821081561820584,-75.3668574686645,678801,Lawyer,1999-10-02 22:50:28,T881,1497658974,34.436358214153664,-99.91318540414643,0
2020-01-01 14:42:00,3126395428213718,merchant_C,entertainment,112.38,John,Brown,M,456 Oak St,New York,NY,78635,36.5092665146626,-89.14228394087625,280511,Artist,1963-05-25 23:33:59,T882,1069340633,35.2665812129971,-108.37304752868218,0
2020-01-01 14:43:00,6151581205155063,merchant_B,shopping,370.18,Jane,Brown,F,789 Pine St,Los Angeles,NY,64386,36.05277252808344,-117.0255883326212,314654,Engineer,1976-07-08 07:17:38,T883,1195875441,37.41742995542011,-85.18998996276093,0
2020-01-01 14:44:00,9016268420075097,merchant_A,entertainment,191.39,Jane,Brown,F,456 Oak St,Los Angeles,NY,96005,39.27589396718276,-112.68735450708138,438429,Engineer,1984-03-28 19:48:01,T884,1364069609,35.78634736599348,-105.77790100684844,0
2020-01-01 14:45:00,3964371468521469,merchant_C,entertainment,24.56,Jane,Brown,F,123 Elm St,Los Angeles,IL,70148,40.34874133030431,-90.71566400477629,645695,Artist,1962-12-05 14:19:57,T885,1294868000,38.24350187523399,-99.33191102453944,0
2020-01-01 14:46:00,9836953961291880,merchant_A,shopping,10.59,Bob,Taylor,F,456 Oak St,Los Angeles,NY,35569,36.694515655915794,-82.42808429053271,964232,Lawyer,1964-09-28 21:56:11,T886,1516810177,39.37910621584709,-81.6387981549193,0
2020-01-01 14:47:00,9372976011373356,merchant_A,food,425.7,Bob,Taylor,M,456 Oak St,New York,CA,95030,39.622727263191706,-100.19091840542269,136893,Artist,1973-12-01 12:53:44,T887,1025338375,35.09982157000111,-117.07433750090375,0
2020-01-01 14:48:00,5050748260373325,merchant_A,entertainment,482.71,Bob,Smith,M,789 Pine St,Los Angeles,CA,65985,35.44158540860367,-93.11572530643413,101849,Lawyer,1970-01-31 03:56:14,T888,1357126012,39.20694730346912,-112.05235630172389,0
